Index,TargetID,ProbeID_A,ProbeID_B
14063,cg14094063,4290176,60487
14064,cg14094960,7210647,6840471
14065,cg14095850,4150035,1940551
14066,cg14098132,630180,2630044
14067,cg14099017,4850168,1980053
14068,cg14100184,240379,2120020
14069,cg14100578,6040017,3060706
14070,cg14101501,5130639,2000403
14071,cg14102807,3990273,3170161
14072,cg14104257,7650458,1430246
14073,cg14105047,3310204,540091
14074,cg14105781,1770161,650161
14075,cg14106085,7560333,1450408
14076,cg14106263,7160626,2900315
14077,cg14106308,6200414,4390367
14078,cg14106632,6760414,4290414
14079,cg14107638,5260593,6860221
14080,cg14108384,5220373,6370224
14081,cg14108394,4010470,7210110
14082,cg14112945,4260309,6450156
14083,cg14114267,4200692,1820612
14084,cg14115004,6020450,1740372
14085,cg14115346,3360019,5220019
14086,cg14116122,7610593,3390289
14087,cg14116596,4290521,60767
14088,cg14117297,2630538,20053
14089,cg14118546,1450494,6330349
14090,cg14119236,2940274,3940450
14091,cg14119774,1170594,2810594
14092,cg14120336,2490544,2070048
14093,cg14120436,6020180,1740746
14094,cg14120784,4560246,1470246
14095,cg14120879,940008,4850324
14096,cg14121103,830709,5910220
14097,cg14123992,5220746,5220768
14098,cg14125250,6060181,4290736
14099,cg14126210,2100044,2100180
14100,cg14127336,2650044,4120044
14101,cg14127659,5360209,5360202
14102,cg14127958,3370246,1410327
14103,cg14129103,1660138,450053
14104,cg14129786,3460438,2690605
14105,cg14131445,4590189,3870546
14106,cg14132995,870041,3440037
14107,cg14133708,5670554,7400441
14108,cg14134005,290072,290079
14109,cg14134153,2710452,6350368
14110,cg14135551,4890022,6980368
14111,cg14137939,2600193,150097
14112,cg14138171,1510202,3400482
14113,cg14139633,3890386,4860129
14114,cg14141399,290008,6590598
14115,cg14142521,650544,2760228
14116,cg14143055,7050747,6130328
14117,cg14144305,4290524,60215
14118,cg14145194,3450494,4490494
14119,cg14145762,2340204,5560136
14120,cg14147105,3120240,4890240
14121,cg14149007,2750753,3710519
14122,cg14150666,7320035,1240164
14123,cg14153740,6380497,6060747
14124,cg14154330,1030093,1690519
14125,cg14155397,1980538,1050070
14126,cg14155416,130593,4880189
14127,cg14155482,1510156,3400379
14128,cg14156381,4480228,3360360
14129,cg14159672,4810176,5720487
14130,cg14159818,4060647,1230441
14131,cg14159894,5260575,6860201
14132,cg14161241,5910437,4220669
14133,cg14161426,1740402,4760402
14134,cg14161730,2680689,6940356
14135,cg14161885,5900070,5900102
14136,cg14162076,3870653,60673
14137,cg14163776,1510437,4830543
14138,cg14165663,1940477,1940575
14139,cg14166009,2650341,4120220
14140,cg14167017,460719,6650719
14141,cg14167596,4810341,6290594
14142,cg14168975,2640382,6110674
14143,cg14170423,2470521,10767
14144,cg14171478,4730746,3830180
14145,cg14171523,2190025,3930025
14146,cg14171882,6420139,4640619
14147,cg14172532,540537,5090152
14148,cg14173523,3190139,7570537
14149,cg14173613,1690097,520672
14150,cg14173969,4570615,3990687
14151,cg14174099,520372,4830725
14152,cg14175438,2850592,2850184
14153,cg14175580,3310129,540402
14154,cg14175593,6100044,4060180
14155,cg14176475,7380465,3780202
14156,cg14176836,5050026,2030364
14157,cg14178895,6270753,5670286
14158,cg14178991,4670113,3120300
14159,cg14179628,630523,2630523
14160,cg14181391,1410551,1410164
14161,cg14181459,5910563,4220563
14162,cg14182690,1990224,3310689
14163,cg14183455,60017,4570706
14164,cg14184817,580112,5310390
14165,cg14186071,6770402,5560082
14166,cg14186992,2760364,4230364
14167,cg14187678,2490286,2070040
14168,cg14188111,6550626,6220601
14169,cg14188232,4070048,6900114
14170,cg14189571,2350735,4210066
14171,cg14189614,630753,2630753
14172,cg14191109,2070762,1500520
14173,cg14191360,6980162,4280132
14174,cg14195915,7320082,1240402
14175,cg14196211,4850674,1980037
14176,cg14196790,6200669,990221
14177,cg14197923,7160398,4670286
14178,cg14198172,1030187,1690386
14179,cg14201417,1110278,4010484
14180,cg14201617,7610138,3390068
14181,cg14203179,2600170,150474
14182,cg14203758,150437,6450669
14183,cg14204735,2360296,7550114
14184,cg14204791,7510364,7040161
14185,cg14204992,7160400,4670377
14186,cg14205126,6980047,4280370
14187,cg14206730,7320132,1240204
14188,cg14209518,630224,2630750
14189,cg14209569,1010180,6280746
14190,cg14209870,6840278,1510762
14191,cg14211646,6250196,5570092
14192,cg14212314,6350441,6480132
14193,cg14213620,7570131,1260215
14194,cg14213992,450114,6250343
14195,cg14217102,6550372,6220274
14196,cg14217157,6520097,6520672
14197,cg14217534,1230255,3190438
14198,cg14218343,6400333,5390730
14199,cg14221171,4670338,4200189
14200,cg14221831,4540608,7320386
14201,cg14222233,4610112,1110646
14202,cg14223017,4590450,2760382
14203,cg14223444,6330278,4540520
14204,cg14223995,3520328,3890692
14205,cg14225485,630095,2630095
14206,cg14225544,4070543,6900259
14207,cg14226064,6100433,6100349
14208,cg14228238,840768,4260746
14209,cg14228840,4900114,3120743
14210,cg14230133,1570204,3840288
14211,cg14230685,2680523,6940241
14212,cg14234680,7150037,7380056
14213,cg14236389,6060114,2360228
14214,cg14236602,7150347,7150411
14215,cg14237152,610296,240114
14216,cg14238120,7380685,6480278
14217,cg14242042,7610326,3390131
14218,cg14242091,240634,2120427
14219,cg14243026,4050292,430008
14220,cg14244577,2900088,730400
14221,cg14246617,7400400,5080377
14222,cg14249872,6900059,2640398
14223,cg14251536,4590333,5490082
14224,cg14252059,3450750,4490750
14225,cg14252569,3850471,2710471
14226,cg14254380,5870438,5960332
14227,cg14254419,4280632,3520187
14228,cg14255089,1010066,6280497
14229,cg14256699,2480221,2970221
14230,cg14256814,2650411,4120364
14231,cg14258236,1030762,1690520
14232,cg14260458,5310139,6040661
14233,cg14260643,2320167,70601
14234,cg14260918,20349,6100338
14235,cg14261309,6370373,1570343
14236,cg14261863,1980022,1050022
14237,cg14262937,1230195,3190315
14238,cg14264994,4920348,5890148
14239,cg14265075,3610026,2570411
14240,cg14265670,6860687,3780564
14241,cg14267151,2490037,2070056
14242,cg14269477,870736,3440307
14243,cg14269514,2600482,4390167
14244,cg14271400,3850204,4250113
14245,cg14271499,7510736,7040433
14246,cg14271690,7550259,1230072
14247,cg14271908,6860605,3780735
14248,cg14272175,7610470,3390180
14249,cg14272706,3360102,5220538
14250,cg14275779,4200689,1820356
14251,cg14277764,4830008,4640192
14252,cg14277848,1300564,4810152
14253,cg14279899,1110181,4010400
14254,cg14281160,2630154,20521
14255,cg14281165,7560040,3170474
14256,cg14282941,4890551,6980528
14257,cg14283939,1110224,6350360
14258,cg14284171,5560255,4920634
14259,cg14284643,7320768,1240739
14260,cg14285013,5050053,2030070
14261,cg14287603,4200598,1820292
14262,cg14287742,1070129,6650220
14263,cg14288464,1400259,6180543
14264,cg14289461,1170280,2810280
14265,cg14289511,1980131,1980653
14266,cg14289985,2360162,2360553
14267,cg14290291,3290731,2480551
14268,cg14290451,7400397,5080091
14269,cg14292823,2340360,4610167
14270,cg14294758,6280450,2470274
14271,cg14296129,6520170,1170079
14272,cg14296147,6290114,7100360
14273,cg14296374,2640494,6110349
14274,cg14297029,4480059,3360040
14275,cg14297700,2190114,3930048
14276,cg14297876,70435,6580681
14277,cg14298379,1410561,5890278
14278,cg14298726,840632,4260164
14279,cg14298780,2680192,6940475
14280,cg14298951,360482,4040240
14281,cg14299177,6060328,2360470
14282,cg14299800,1450379,1450341
14283,cg14301635,2900301,730301
14284,cg14303330,1570672,3840672
14285,cg14303674,290414,6590193
14286,cg14304761,6560026,3130400
14287,cg14306534,2120470,2120142
14288,cg14307212,1660482,4920041
14289,cg14308291,6900669,50152
14290,cg14308452,6980215,4280113
14291,cg14309281,1190484,1710215
14292,cg14310034,6560348,6560504
14293,cg14310890,5810519,2260164
14294,cg14311811,2000521,3610360
14295,cg14312526,6480753,6480731
14296,cg14313310,1980747,1050497
14297,cg14314795,1580253,1770672
14298,cg14314889,7100564,2190615
14299,cg14315198,7550376,1230639
14300,cg14317651,2510398,2230040
14301,cg14318370,5490072,7330093
14302,cg14319409,6480066,7050497
14303,cg14320796,2030523,2490139
14304,cg14321399,4210541,6770463
14305,cg14321743,3830220,360114
14306,cg14322224,5810110,2260376
14307,cg14323109,5340184,940156
14308,cg14323928,990722,6660711
14309,cg14324200,1190523,1710307
14310,cg14324675,4010414,2510193
14311,cg14324838,2570647,5550471
14312,cg14325649,5050392,2030133
14313,cg14329157,6860750,4010333
14314,cg14329976,2190523,2600215
14315,cg14331163,1400114,6180114
14316,cg14332079,3130521,6520767
14317,cg14333454,4290162,60674
14318,cg14333565,4560750,1470750
14319,cg14334099,1260632,2600187
14320,cg14336578,1850274,7050274
14321,cg14337900,1710520,6960047
14322,cg14338062,5900451,5080743
14323,cg14338548,2370504,6550504
14324,cg14338887,6100746,4730484
14325,cg14341030,1690601,520008
14326,cg14341418,4850411,4850364
14327,cg14341579,1770092,650458
14328,cg14343062,1980382,1050674
14329,cg14343107,5820397,4150091
14330,cg14343711,6860504,3780148
14331,cg14345281,4810520,5720021
14332,cg14345676,3840328,4230731
14333,cg14345882,2000010,3360324
14334,cg14346035,5490184,5490392
14335,cg14346048,4040564,4070152
14336,cg14348532,4780719,4780398
14337,cg14349467,3440743,4480743
14338,cg14350002,2100292,2940671
14339,cg14353162,3830070,4060044
14340,cg14353201,3780328,3780692
14341,cg14353516,6250537,5570452
14342,cg14354749,1400193,6180097
14343,cg14356114,6420427,5550678
14344,cg14356550,7550162,7550553
14345,cg14356946,5260086,6860435
14346,cg14358502,2360307,7550736
14347,cg14358709,5360193,1660672
14348,cg14358743,7000192,7150195
14349,cg14360897,6130136,5270202
14350,cg14360917,5260619,6860088
14351,cg14363494,4900592,830504
14352,cg14364739,4060132,7570113
14353,cg14365123,6420291,5420291
14354,cg14366490,940164,3930523
14355,cg14366598,3420524,5130593
14356,cg14367014,4120762,6290520
14357,cg14367344,7050398,6130286
14358,cg14368286,1770152,650152
14359,cg14370448,240431,2120220
14360,cg14371329,6590477,4850102
14361,cg14371590,2120139,3180661
14362,cg14372394,830487,2970164
14363,cg14372520,1990079,3310072
14364,cg14374842,7380184,7380392
14365,cg14375111,3180301,380685
14366,cg14376424,4070601,6900324
14367,cg14377370,2810541,2810463
14368,cg14377593,540487,5090176
14369,cg14377791,380114,5260048
14370,cg14378057,1980446,1050338
14371,cg14378480,4200524,1820403
14372,cg14379865,450725,6250332
14373,cg14380517,2230717,5360717
14374,cg14383135,2350528,2350129
14375,cg14384532,770035,1190187
14376,cg14384940,450411,6250026
14377,cg14385738,3060075,2850349
14378,cg14386061,940324,4850601
14379,cg14386312,1230176,3190482
14380,cg14386548,2030520,2490762
14381,cg14386691,3930020,4590086
14382,cg14387505,5490059,7330370
14383,cg14391622,2340180,4610746
14384,cg14391855,7000504,4860053
14385,cg14396117,5900161,4860711
14386,cg14399060,4250360,5090605
14387,cg14399078,2070215,1500278
14388,cg14399447,1770736,650736
14389,cg14399656,1230270,650209
14390,cg14400118,6650670,2750195
14391,cg14400631,5570296,290228
14392,cg14401454,6040619,3060181
14393,cg14401592,5310014,6040707
14394,cg14401837,2480324,2970601
14395,cg14401897,3610041,2570056
14396,cg14402472,770484,1190021
14397,cg14404298,520608,2120246
14398,cg14405589,520634,4830255
14399,cg14407437,6040022,3060445
14400,cg14407667,1340673,990273
14401,cg14408969,1190600,1710072
14402,cg14409083,5310452,6040368
14403,cg14409941,7560619,1450474
14404,cg14409958,3610546,2570669
14405,cg14414534,1430411,7380670
14406,cg14414819,4060601,7570286
14407,cg14415034,6180768,4250438
14408,cg14415214,4010438,2510634
14409,cg14415300,3370608,3370093
14410,cg14417329,4830692,4640612
14411,cg14419187,5900468,1430523
14412,cg14423778,3610164,2570187
14413,cg14424111,4570224,3990750
14414,cg14424530,6110307,4560603
14415,cg14424579,6660521,5670767
14416,cg14425294,3120138,4890541
14417,cg14426525,6380747,5550370
14418,cg14426682,4570441,7320563
14419,cg14427173,3060682,2850450
14420,cg14430111,4670402,4200424
14421,cg14430151,4290246,60095
14422,cg14433673,6020368,3170079
14423,cg14434255,4230692,6380692
14424,cg14435640,650735,2760692
14425,cg14435807,7510056,7040703
14426,cg14436426,2850647,6760647
14427,cg14436761,3370066,2100468
14428,cg14437986,3830692,360470
14429,cg14438174,7200681,2900435
14430,cg14439353,6280100,2470474
14431,cg14440664,1260471,3610242
14432,cg14440934,2480102,2970348
14433,cg14443380,3930338,4590403
14434,cg14444244,6130162,3370553
14435,cg14444710,1070484,2470315
14436,cg14445076,1710102,6960348
14437,cg14445437,840524,4260524
14438,cg14446712,3610685,2570184
14439,cg14446808,4390470,770630
14440,cg14448104,6040647,3060471
14441,cg14448116,4040025,7570523
14442,cg14448145,2900220,730220
14443,cg14448864,4830414,4640047
14444,cg14449051,7400220,6020632
14445,cg14449575,650091,650162
14446,cg14450506,3170112,630307
14447,cg14450605,270711,840092
14448,cg14451276,5050022,2030615
14449,cg14452140,4230300,4230041
14450,cg14452392,6770156,6770379
14451,cg14452789,3180711,4860148
14452,cg14452875,6110711,4560458
14453,cg14453641,630187,2630632
14454,cg14454278,5860605,1980215
14455,cg14455307,1050687,4900445
14456,cg14455487,3180703,380377
14457,cg14455991,3360411,5220347
14458,cg14456683,6590343,4880048
14459,cg14457691,60367,4570348
14460,cg14458615,6900296,2640154
14461,cg14458731,1400300,6180382
14462,cg14458834,4250521,3170253
14463,cg14460735,3360347,5220026
14464,cg14461963,4850368,1980280
14465,cg14462626,7570136,7570044
14466,cg14462830,4540184,1710131
14467,cg14463304,6580041,2650056
14468,cg14464791,1850408,5270019
14469,cg14465910,6480475,7050598
14470,cg14467840,2850021,6760370
14471,cg14469290,2260347,1030347
14472,cg14470209,7320286,7320040
14473,cg14471560,520348,4830102
14474,cg14471615,3930037,4590369
14475,cg14472601,6270010,3290376
14476,cg14472778,990291,6660327
14477,cg14473016,150113,5080133
14478,cg14473123,150376,6450446
14479,cg14473145,6220121,1990136
14480,cg14473924,4200551,1820164
14481,cg14474880,2650224,4120224
14482,cg14477619,2480327,2970246
14483,cg14479329,4610053,1110168
14484,cg14480463,2750400,2750377
14485,cg14481222,580521,5310767
14486,cg14481339,2490653,2070243
14487,cg14482322,5870064,5960403
14488,cg14483391,6330408,4540014
14489,cg14489649,6290402,7100156
14490,cg14489884,5090114,1780008
14491,cg14490250,540767,5090521
14492,cg14492347,5550743,520209
14493,cg14493899,1570193,3840193
14494,cg14494313,3930441,4590433
14495,cg14494596,6270220,2940615
14496,cg14494812,4070367,6900414
14497,cg14495243,6400010,5390754
14498,cg14496375,4050689,4050356
14499,cg14498423,4640390,5870646
14500,cg14499797,4880349,3460494
14501,cg14500718,2120600,3180291
14502,cg14501253,3180670,5870215
14503,cg14502651,780176,5340176
14504,cg14506552,7510609,7040092
14505,cg14506668,7570246,7150470
14506,cg14507042,2570193,5550193
14507,cg14509125,6480554,840445
14508,cg14511156,6480767,7050360
14509,cg14512008,4220259,670458
14510,cg14513226,3890289,50215
14511,cg14514226,3890088,50400
14512,cg14515483,1400164,6180632
14513,cg14517922,4920070,5890348
14514,cg14519000,5360544,1660114
14515,cg14519036,2000687,3610152
14516,cg14519134,150358,6450110
14517,cg14519350,4290678,60053
14518,cg14519515,6420162,5420162
14519,cg14519525,5910615,4220687
14520,cg14520448,3610544,2570048
14521,cg14520511,5490370,7330026
14522,cg14520892,7610014,1470170
14523,cg14521746,3610553,2570382
14524,cg14522549,7000296,1740632
14525,cg14523284,4050475,430324
14526,cg14526843,2030468,2490523
14527,cg14527441,1230014,1190184
14528,cg14527802,7510326,7040358
14529,cg14528319,5090731,4480605
14530,cg14529146,6770288,5560288
14531,cg14530801,7040414,6620414
14532,cg14532417,6130184,6130392
14533,cg14532519,1440253,1440193
14534,cg14532644,1430176,1430487
14535,cg14533138,990397,6660162
14536,cg14534464,360241,4040603
14537,cg14534967,2750014,3710619
14538,cg14535518,3460184,2690156
14539,cg14538332,1400750,6180750
14540,cg14539231,1450521,1450767
14541,cg14540150,6860341,3780020
14542,cg14540297,2810152,360136
14543,cg14541311,7050082,7050301
14544,cg14541939,3940341,3450133
14545,cg14541950,2850736,6760736
14546,cg14542238,3460253,2690193
14547,cg14542839,4760014,1300014
14548,cg14543592,2340767,4610360
14549,cg14544583,7150072,2640414
14550,cg14545899,5720612,2060707
14551,cg14546153,2070348,2940626
14552,cg14547335,1850402,5270301
14553,cg14550007,1740612,4760577
14554,cg14550066,6840523,4280564
14555,cg14550101,4760601,1300324
14556,cg14550518,4260445,4860114
14557,cg14550570,2970639,6020639
14558,cg14552982,1780379,610020
14559,cg14556189,3840544,2340114
14560,cg14556618,7650601,1430180
14561,cg14558138,5900703,5900400
14562,cg14560064,6650066,2750066
14563,cg14560895,1980598,1050475
