TargetID,Color_Channel,Next_Base
cg13673094,Red,T
cg13673514,Grn,C
cg13673779,Grn,C
cg13674559,Grn,C
cg13675849,Red,T
cg13676215,Red,T
cg13678049,Red,T
cg13679077,Grn,C
cg13681935,Red,A
cg13682722,Grn,C
cg13683440,Grn,C
cg13683864,Red,T
cg13685294,Red,T
cg13686042,Grn,C
cg13686115,Grn,C
cg13687831,Grn,C
cg13688966,Red,T
cg13689073,Red,T
cg13692433,Grn,C
cg13693652,Red,T
cg13694749,Red,T
cg13694867,Grn,C
cg13696012,Grn,C
cg13696887,Red,T
cg13697378,Grn,C
cg13697387,Red,T
cg13699808,Grn,C
cg13700897,Red,T
cg13701109,Red,T
cg13701273,Red,T
cg13702536,Grn,C
cg13703437,Red,A
cg13703941,Red,A
cg13704271,Grn,C
cg13704403,Red,T
cg13704548,Grn,C
cg13705284,Red,T
cg13705707,Grn,C
cg13706352,Grn,C
cg13707395,Grn,C
cg13707560,Red,T
cg13713381,Grn,C
cg13714039,Red,T
cg13718960,Red,T
cg13719194,Red,A
cg13720744,Grn,C
cg13721560,Red,T
cg13722123,Grn,C
cg13723482,Grn,C
cg13724288,Grn,C
cg13724813,Grn,C
cg13725272,Grn,C
cg13726191,Red,T
cg13726463,Grn,C
cg13726507,Grn,C
cg13727946,Red,T
cg13728650,Red,T
cg13729392,Red,T
cg13730534,Red,A
cg13733733,Grn,C
cg13735697,Grn,C
cg13735974,Grn,C
cg13736875,Red,T
cg13739345,Red,T
cg13739417,Red,T
cg13741249,Red,A
cg13741326,Grn,C
cg13741802,Grn,C
cg13742532,Red,A
cg13743031,Red,T
cg13744070,Red,T
cg13744194,Red,A
cg13744304,Grn,C
cg13745346,Red,T
cg13745870,Grn,C
cg13749822,Red,T
cg13750354,Grn,C
cg13752005,Red,T
cg13752043,Red,T
cg13752949,Grn,C
cg13754949,Red,T
cg13755023,Red,T
cg13755070,Grn,C
cg13755535,Grn,C
cg13756879,Grn,C
cg13757640,Red,T
cg13758659,Red,A
cg13758677,Red,A
cg13759143,Grn,C
cg13759328,Grn,C
cg13759778,Grn,C
cg13760253,Grn,C
cg13760546,Grn,C
cg13763232,Red,T
cg13765303,Grn,C
cg13765621,Red,T
cg13765785,Grn,C
cg13765961,Grn,C
cg13766096,Grn,C
cg13769204,Red,T
cg13770446,Red,T
cg13771579,Red,T
cg13771629,Grn,C
cg13775495,Red,T
cg13777411,Grn,C
cg13778073,Grn,C
cg13781408,Grn,C
cg13782134,Grn,C
cg13782957,Grn,C
cg13784557,Grn,C
cg13784792,Grn,C
cg13784855,Grn,C
cg13785207,Grn,C
cg13788062,Grn,C
cg13788301,Red,T
cg13789236,Red,T
cg13789523,Grn,C
cg13790571,Red,T
cg13791131,Grn,C
cg13791589,Red,T
cg13791658,Red,A
cg13791713,Grn,C
cg13792279,Red,T
cg13792569,Grn,C
cg13793354,Grn,C
cg13794642,Grn,C
cg13794888,Grn,C
cg13795840,Red,T
cg13796218,Grn,C
cg13797031,Grn,C
cg13797282,Red,A
cg13798289,Grn,C
cg13798376,Red,T
cg13798579,Grn,C
cg13799206,Grn,C
cg13800022,Grn,C
cg13801381,Red,T
cg13801416,Grn,C
cg13802364,Grn,C
cg13802966,Red,A
cg13804316,Grn,C
cg13804457,Red,T
cg13806135,Grn,C
cg13806670,Grn,C
cg13807496,Grn,C
cg13808561,Grn,C
cg13809962,Grn,C
cg13810225,Red,T
cg13812587,Red,T
cg13813391,Grn,C
cg13814950,Grn,C
cg13815872,Red,T
cg13817266,Grn,C
cg13818368,Red,T
cg13818573,Red,A
cg13821008,Grn,C
cg13823136,Grn,C
cg13823701,Red,T
cg13823791,Red,T
cg13824734,Grn,C
cg13825058,Red,T
cg13828047,Grn,C
cg13828758,Red,T
cg13828839,Grn,C
cg13828871,Grn,C
cg13830624,Grn,C
cg13833831,Grn,C
cg13834500,Grn,C
cg13834567,Grn,C
cg13836627,Grn,C
cg13836770,Red,A
cg13837202,Red,T
cg13838528,Red,T
cg13839778,Red,T
cg13840968,Red,T
cg13841138,Grn,C
cg13841804,Grn,C
cg13842258,Grn,C
cg13842648,Grn,C
cg13843603,Red,T
cg13843613,Grn,C
cg13843773,Red,T
cg13846555,Red,T
cg13846682,Grn,C
cg13846796,Red,T
cg13846866,Red,T
cg13847070,Red,A
cg13847113,Grn,C
cg13849691,Red,T
cg13849825,Grn,C
cg13850625,Grn,C
cg13851211,Red,T
cg13853198,Red,A
cg13853761,Grn,C
cg13854874,Red,A
cg13856728,Grn,C
cg13857100,Grn,C
cg13857440,Red,T
cg13858139,Red,T
cg13859216,Grn,C
cg13859324,Red,T
cg13859478,Grn,C
cg13859541,Red,T
cg13861644,Red,A
cg13864877,Red,A
cg13864937,Red,T
cg13870494,Red,T
cg13870866,Grn,C
cg13873733,Grn,C
cg13875807,Grn,C
cg13876499,Grn,C
cg13877465,Red,T
cg13877895,Grn,C
cg13877915,Grn,C
cg13878010,Grn,C
cg13878093,Grn,C
cg13878456,Red,A
cg13878641,Grn,C
cg13880228,Grn,C
cg13881341,Red,T
cg13882267,Grn,C
cg13882835,Red,T
cg13882988,Grn,C
cg13883681,Red,T
cg13884546,Red,T
cg13885201,Grn,C
cg13887370,Red,T
cg13888886,Grn,C
cg13890487,Grn,C
cg13891659,Grn,C
cg13892015,Grn,C
cg13894021,Red,T
cg13896269,Red,T
cg13896604,Grn,C
cg13897449,Red,T
cg13897627,Grn,C
cg13899108,Grn,C
cg13901134,Grn,C
cg13901526,Red,T
cg13903548,Grn,C
cg13904493,Grn,C
cg13904771,Red,T
cg13904968,Red,T
cg13905388,Grn,C
cg13906416,Grn,C
cg13906548,Grn,C
cg13906813,Red,T
cg13908518,Grn,C
cg13908523,Grn,C
cg13908977,Grn,C
cg13910855,Red,T
cg13912117,Red,T
cg13912204,Grn,C
cg13913917,Grn,C
cg13914438,Grn,C
cg13915726,Red,T
cg13916322,Grn,C
cg13916742,Grn,C
cg13916931,Grn,C
cg13917394,Red,T
cg13917504,Grn,C
cg13918581,Red,T
cg13918808,Grn,C
cg13918811,Grn,C
cg13919215,Grn,C
cg13919607,Red,T
cg13920529,Grn,C
cg13921319,Grn,C
cg13921352,Grn,C
cg13925920,Grn,C
cg13926569,Red,T
cg13927251,Grn,C
cg13928116,Red,T
cg13928306,Red,T
cg13928594,Grn,C
cg13928866,Red,T
cg13928961,Grn,C
cg13929328,Grn,C
cg13929970,Grn,C
cg13931228,Grn,C
cg13932624,Grn,C
cg13935507,Red,A
cg13936125,Red,T
cg13940405,Red,T
cg13942909,Grn,C
cg13943564,Grn,C
cg13944141,Red,A
cg13945069,Red,T
cg13946500,Grn,C
cg13946860,Grn,C
cg13948784,Red,T
cg13948987,Red,T
cg13950558,Red,A
cg13951472,Red,A
cg13951948,Grn,C
cg13952892,Red,T
cg13954292,Red,T
cg13954572,Grn,C
cg13956671,Grn,C
cg13958304,Grn,C
cg13958426,Grn,C
cg13958614,Grn,C
cg13958676,Grn,C
cg13959523,Grn,C
cg13959611,Grn,C
cg13960126,Grn,C
cg13960192,Grn,C
cg13962355,Red,A
cg13964084,Red,T
cg13966710,Grn,C
cg13967780,Red,A
cg13968061,Grn,C
cg13968390,Red,A
cg13969584,Red,T
cg13970341,Grn,C
cg13973816,Red,T
cg13974531,Red,A
cg13975369,Red,T
cg13975625,Red,A
cg13976366,Grn,C
cg13976438,Grn,C
cg13979182,Red,A
cg13980308,Grn,C
cg13980473,Grn,C
cg13980719,Red,T
cg13980834,Red,T
cg13982505,Red,T
cg13982661,Red,T
cg13983578,Grn,C
cg13983870,Grn,C
cg13984181,Grn,C
cg13984351,Red,T
cg13985639,Grn,C
cg13986130,Red,T
cg13986618,Red,T
cg13991029,Grn,C
cg13991233,Red,T
cg13992856,Grn,C
cg13993218,Red,T
cg13994175,Red,A
cg13994177,Grn,C
cg13995453,Red,T
cg13996731,Red,T
cg13997068,Grn,C
cg13997435,Grn,C
cg13998293,Red,T
cg13998904,Red,A
cg14001035,Red,T
cg14001567,Red,A
cg14002682,Grn,C
cg14003467,Grn,C
cg14003512,Grn,C
cg14008119,Grn,C
cg14008883,Grn,C
cg14009312,Grn,C
cg14009688,Red,T
cg14011639,Grn,C
cg14011734,Grn,C
cg14012294,Grn,C
cg14013300,Red,T
cg14013604,Grn,C
cg14014225,Red,T
cg14014613,Grn,C
cg14015044,Grn,C
cg14017991,Grn,C
cg14018807,Red,T
cg14019317,Grn,C
cg14021073,Grn,C
cg14021698,Red,A
cg14023451,Red,T
cg14023558,Grn,C
cg14026602,Red,T
cg14026971,Grn,C
cg14027234,Red,T
cg14028823,Grn,C
cg14029663,Red,T
cg14030083,Grn,C
cg14030359,Grn,C
cg14031452,Red,T
cg14034870,Grn,C
cg14035045,Grn,C
cg14036856,Red,T
cg14037413,Red,T
cg14037665,Grn,C
cg14039952,Red,T
cg14042128,Red,A
cg14043411,Grn,C
cg14043602,Grn,C
cg14044580,Red,T
cg14045072,Grn,C
cg14045283,Grn,C
cg14046365,Grn,C
cg14046757,Grn,C
cg14046986,Red,T
cg14047008,Grn,C
cg14047244,Red,T
cg14047656,Red,T
cg14047667,Red,T
cg14048487,Grn,C
cg14049461,Grn,C
cg14055374,Grn,C
cg14056306,Red,T
cg14056644,Red,T
cg14056942,Red,A
cg14058345,Red,T
cg14058432,Grn,C
cg14058998,Grn,C
cg14059475,Grn,C
cg14059729,Grn,C
cg14059963,Grn,C
cg14060060,Red,T
cg14060828,Grn,C
cg14060836,Red,T
cg14061619,Grn,C
cg14062083,Red,T
cg14063008,Grn,C
cg14063673,Grn,C
cg14066280,Grn,C
cg14069619,Red,T
cg14070162,Red,A
cg14070647,Red,A
cg14072120,Grn,C
cg14074117,Grn,C
cg14074431,Grn,C
cg14074641,Red,T
cg14076161,Red,T
cg14076411,Grn,C
cg14078309,Red,T
cg14078518,Grn,C
cg14079785,Grn,C
cg14080001,Grn,C
cg14081015,Red,T
cg14083376,Grn,C
cg14084176,Red,T
cg14085328,Red,T
cg14086033,Grn,C
cg14086122,Grn,C
cg14086647,Grn,C
cg14087150,Red,A
cg14088161,Red,T
cg14088811,Red,A
cg14089692,Grn,C
cg14091223,Red,T
cg14091657,Grn,C
cg14093125,Grn,C
cg14093368,Red,T
cg14093936,Grn,C
cg14094063,Grn,C
cg14094960,Red,T
cg14095850,Grn,C
cg14098132,Grn,C
cg14099017,Red,A
cg14100184,Red,T
cg14100578,Red,T
cg14101501,Grn,C
cg14102807,Red,T
cg14104257,Red,T
cg14105047,Grn,C
cg14105781,Red,T
cg14106085,Red,A
cg14106263,Red,T
cg14106308,Grn,C
cg14106632,Red,A
cg14107638,Red,A
cg14108384,Red,T
cg14108394,Grn,C
cg14112945,Grn,C
cg14114267,Grn,C
cg14115004,Red,A
cg14115346,Red,T
cg14116122,Red,T
cg14116596,Red,T
cg14117297,Red,T
cg14118546,Grn,C
cg14119236,Red,T
cg14119774,Grn,C
cg14120336,Red,T
cg14120436,Red,A
cg14120784,Red,T
cg14120879,Grn,C
cg14121103,Grn,C
cg14123992,Grn,C
cg14125250,Grn,C
cg14126210,Red,T
cg14127336,Red,T
cg14127659,Red,T
cg14127958,Grn,C
cg14129103,Grn,C
cg14129786,Red,T
cg14131445,Red,A
cg14132995,Red,T
cg14133708,Grn,C
cg14134005,Grn,C
cg14134153,Red,T
cg14135551,Grn,C
cg14137939,Red,T
cg14138171,Red,T
cg14139633,Grn,C
cg14141399,Red,T
cg14142521,Red,T
cg14143055,Grn,C
cg14144305,Red,T
cg14145194,Grn,C
cg14145762,Grn,C
cg14147105,Red,A
cg14149007,Grn,C
cg14150666,Red,T
cg14153740,Grn,C
cg14154330,Red,T
cg14155397,Red,T
cg14155416,Grn,C
cg14155482,Red,T
cg14156381,Grn,C
cg14159672,Red,T
cg14159818,Red,T
cg14159894,Red,T
cg14161241,Red,T
cg14161426,Grn,C
cg14161730,Red,T
cg14161885,Red,T
cg14162076,Grn,C
cg14163776,Red,T
cg14165663,Grn,C
cg14166009,Grn,C
cg14167017,Grn,C
cg14167596,Red,T
cg14168975,Red,A
cg14170423,Grn,C
cg14171478,Grn,C
cg14171523,Grn,C
cg14171882,Red,A
cg14172532,Grn,C
cg14173523,Grn,C
cg14173613,Grn,C
cg14173969,Red,T
cg14174099,Grn,C
cg14175438,Grn,C
cg14175580,Grn,C
cg14175593,Red,T
cg14176475,Grn,C
cg14176836,Red,A
cg14178895,Red,T
cg14178991,Grn,C
cg14179628,Grn,C
cg14181391,Grn,C
cg14181459,Grn,C
cg14182690,Red,T
cg14183455,Grn,C
cg14184817,Grn,C
cg14186071,Red,T
cg14186992,Grn,C
cg14187678,Red,T
cg14188111,Grn,C
cg14188232,Grn,C
cg14189571,Red,T
cg14189614,Grn,C
cg14191109,Red,T
cg14191360,Grn,C
cg14195915,Grn,C
cg14196211,Grn,C
cg14196790,Red,T
cg14197923,Red,T
cg14198172,Red,A
cg14201417,Red,A
cg14201617,Red,T
cg14203179,Grn,C
cg14203758,Grn,C
cg14204735,Red,A
cg14204791,Grn,C
cg14204992,Grn,C
cg14205126,Red,T
cg14206730,Red,T
cg14209518,Red,A
cg14209569,Red,T
cg14209870,Red,T
cg14211646,Grn,C
cg14212314,Red,A
cg14213620,Red,T
cg14213992,Red,T
cg14217102,Red,T
cg14217157,Grn,C
cg14217534,Red,T
cg14218343,Grn,C
cg14221171,Red,A
cg14221831,Grn,C
cg14222233,Red,T
cg14223017,Grn,C
cg14223444,Grn,C
cg14223995,Red,T
cg14225485,Grn,C
cg14225544,Grn,C
cg14226064,Grn,C
cg14228238,Grn,C
cg14228840,Red,T
cg14230133,Red,T
cg14230685,Red,T
cg14234680,Grn,C
cg14236389,Grn,C
cg14236602,Grn,C
cg14237152,Red,T
cg14238120,Grn,C
cg14242042,Grn,C
cg14242091,Grn,C
cg14243026,Red,T
cg14244577,Grn,C
cg14246617,Grn,C
cg14249872,Grn,C
cg14251536,Grn,C
cg14252059,Red,T
cg14252569,Grn,C
cg14254380,Grn,C
cg14254419,Red,T
cg14255089,Red,T
cg14256699,Grn,C
cg14256814,Grn,C
cg14258236,Red,T
cg14260458,Red,T
cg14260643,Red,A
cg14260918,Red,T
cg14261309,Grn,C
cg14261863,Grn,C
cg14262937,Grn,C
cg14264994,Grn,C
cg14265075,Red,T
cg14265670,Red,A
cg14267151,Red,A
cg14269477,Grn,C
cg14269514,Red,T
cg14271400,Red,T
cg14271499,Grn,C
cg14271690,Grn,C
cg14271908,Grn,C
cg14272175,Grn,C
cg14272706,Red,T
cg14275779,Red,T
cg14277764,Red,A
cg14277848,Red,T
cg14279899,Red,A
cg14281160,Red,T
cg14281165,Red,A
cg14282941,Grn,C
cg14283939,Red,T
cg14284171,Grn,C
cg14284643,Grn,C
cg14285013,Grn,C
cg14287603,Red,T
cg14287742,Red,T
cg14288464,Grn,C
cg14289461,Grn,C
cg14289511,Red,T
cg14289985,Grn,C
cg14290291,Grn,C
cg14290451,Grn,C
cg14292823,Grn,C
cg14294758,Grn,C
cg14296129,Red,A
cg14296147,Red,T
cg14296374,Grn,C
cg14297029,Red,T
cg14297700,Grn,C
cg14297876,Grn,C
cg14298379,Red,A
cg14298726,Grn,C
cg14298780,Grn,C
cg14298951,Grn,C
cg14299177,Grn,C
cg14299800,Grn,C
cg14301635,Red,T
cg14303330,Red,T
cg14303674,Grn,C
cg14304761,Grn,C
cg14306534,Grn,C
cg14307212,Red,A
cg14308291,Grn,C
cg14308452,Red,A
cg14309281,Grn,C
cg14310034,Grn,C
cg14310890,Grn,C
cg14311811,Grn,C
cg14312526,Red,T
cg14313310,Grn,C
cg14314795,Red,T
cg14314889,Grn,C
cg14315198,Grn,C
cg14317651,Red,T
cg14318370,Grn,C
cg14319409,Grn,C
cg14320796,Grn,C
cg14321399,Red,T
cg14321743,Grn,C
cg14322224,Red,T
cg14323109,Grn,C
cg14323928,Red,A
cg14324200,Red,T
cg14324675,Red,T
cg14324838,Red,T
cg14325649,Red,T
cg14329157,Red,T
cg14329976,Red,T
cg14331163,Red,T
cg14332079,Grn,C
cg14333454,Red,T
cg14333565,Grn,C
cg14334099,Grn,C
cg14336578,Grn,C
cg14337900,Grn,C
cg14338062,Grn,C
cg14338548,Grn,C
cg14338887,Grn,C
cg14341030,Grn,C
cg14341418,Grn,C
cg14341579,Grn,C
cg14343062,Red,T
cg14343107,Grn,C
cg14343711,Grn,C
cg14345281,Red,A
cg14345676,Red,T
cg14345882,Red,T
cg14346035,Grn,C
cg14346048,Grn,C
cg14348532,Red,A
cg14349467,Red,A
cg14350002,Grn,C
cg14353162,Red,T
cg14353201,Red,T
cg14353516,Red,A
cg14354749,Grn,C
cg14356114,Grn,C
cg14356550,Red,T
cg14356946,Red,T
cg14358502,Red,T
cg14358709,Red,T
cg14358743,Grn,C
cg14360897,Red,A
cg14360917,Red,T
cg14363494,Red,A
cg14364739,Grn,C
cg14365123,Grn,C
cg14366490,Red,A
cg14366598,Red,T
cg14367014,Red,A
cg14367344,Grn,C
cg14368286,Grn,C
cg14370448,Grn,C
cg14371329,Grn,C
cg14371590,Red,T
cg14372394,Red,T
cg14372520,Red,T
cg14374842,Grn,C
cg14375111,Grn,C
cg14376424,Red,T
cg14377370,Grn,C
cg14377593,Grn,C
cg14377791,Red,T
cg14378057,Grn,C
cg14378480,Grn,C
cg14379865,Red,T
cg14380517,Red,T
cg14383135,Red,T
cg14384532,Grn,C
cg14384940,Grn,C
cg14385738,Grn,C
cg14386061,Grn,C
cg14386312,Grn,C
cg14386548,Red,T
cg14386691,Red,A
cg14387505,Red,T
cg14391622,Grn,C
cg14391855,Grn,C
cg14396117,Grn,C
cg14399060,Red,A
cg14399078,Red,T
cg14399447,Grn,C
cg14399656,Red,T
cg14400118,Red,A
cg14400631,Grn,C
cg14401454,Grn,C
cg14401592,Grn,C
cg14401837,Red,T
cg14401897,Grn,C
cg14402472,Red,A
cg14404298,Red,T
cg14405589,Grn,C
cg14407437,Grn,C
cg14407667,Grn,C
cg14408969,Grn,C
cg14409083,Grn,C
cg14409941,Grn,C
cg14409958,Grn,C
cg14414534,Red,T
cg14414819,Grn,C
cg14415034,Red,T
cg14415214,Red,T
cg14415300,Grn,C
cg14417329,Grn,C
cg14419187,Red,T
cg14423778,Red,T
cg14424111,Grn,C
cg14424530,Grn,C
cg14424579,Grn,C
cg14425294,Red,T
cg14426525,Red,A
cg14426682,Red,T
cg14427173,Grn,C
cg14430111,Grn,C
cg14430151,Red,A
cg14433673,Grn,C
cg14434255,Red,T
cg14435640,Grn,C
cg14435807,Red,T
cg14436426,Grn,C
cg14436761,Grn,C
cg14437986,Grn,C
cg14438174,Red,T
cg14439353,Grn,C
cg14440664,Red,T
cg14440934,Grn,C
cg14443380,Grn,C
cg14444244,Grn,C
cg14444710,Grn,C
cg14445076,Grn,C
cg14445437,Red,T
cg14446712,Red,T
cg14446808,Red,A
cg14448104,Red,T
cg14448116,Red,A
cg14448145,Red,T
cg14448864,Grn,C
cg14449051,Grn,C
cg14449575,Grn,C
cg14450506,Grn,C
cg14450605,Red,T
cg14451276,Grn,C
cg14452140,Grn,C
cg14452392,Grn,C
cg14452789,Red,T
cg14452875,Grn,C
cg14453641,Red,T
cg14454278,Red,T
cg14455307,Red,A
cg14455487,Grn,C
cg14455991,Red,T
cg14456683,Grn,C
cg14457691,Grn,C
cg14458615,Grn,C
cg14458731,Red,T
cg14458834,Red,A
cg14460735,Red,T
cg14461963,Red,A
cg14462626,Grn,C
cg14462830,Red,A
cg14463304,Red,T
cg14464791,Red,T
cg14465910,Red,T
cg14467840,Red,A
cg14469290,Grn,C
cg14470209,Grn,C
cg14471560,Grn,C
cg14471615,Grn,C
cg14472601,Red,T
cg14472778,Red,A
cg14473016,Grn,C
cg14473123,Red,A
cg14473145,Grn,C
cg14473924,Grn,C
cg14474880,Red,T
cg14477619,Grn,C
cg14479329,Red,T
cg14480463,Grn,C
cg14481222,Grn,C
cg14481339,Grn,C
cg14482322,Red,T
cg14483391,Grn,C
cg14489649,Red,A
cg14489884,Grn,C
cg14490250,Grn,C
cg14492347,Red,A
cg14493899,Grn,C
cg14494313,Grn,C
cg14494596,Grn,C
cg14494812,Red,T
cg14495243,Grn,C
cg14496375,Red,A
cg14498423,Grn,C
cg14499797,Red,A
cg14500718,Red,T
cg14501253,Red,T
cg14502651,Red,T
cg14506552,Red,T
cg14506668,Grn,C
cg14507042,Grn,C
cg14509125,Grn,C
cg14511156,Grn,C
cg14512008,Grn,C
cg14513226,Grn,C
cg14514226,Grn,C
cg14515483,Red,T
cg14517922,Grn,C
cg14519000,Grn,C
cg14519036,Grn,C
cg14519134,Grn,C
cg14519350,Grn,C
cg14519515,Red,T
cg14519525,Grn,C
cg14520448,Red,T
cg14520511,Grn,C
cg14520892,Grn,C
cg14521746,Grn,C
cg14522549,Grn,C
cg14523284,Grn,C
cg14526843,Red,A
cg14527441,Red,A
cg14527802,Red,T
cg14528319,Grn,C
cg14529146,Red,T
cg14530801,Red,T
cg14532417,Red,A
cg14532519,Grn,C
cg14532644,Red,T
cg14533138,Red,T
cg14534464,Red,T
cg14534967,Red,T
cg14535518,Grn,C
cg14538332,Grn,C
cg14539231,Grn,C
cg14540150,Grn,C
cg14540297,Red,A
cg14541311,Red,A
cg14541939,Grn,C
cg14541950,Grn,C
cg14542238,Red,T
cg14542839,Red,T
cg14543592,Red,A
cg14544583,Red,T
cg14545899,Red,T
cg14546153,Grn,C
cg14547335,Red,A
cg14550007,Grn,C
cg14550066,Red,A
cg14550101,Red,T
cg14550518,Red,T
cg14550570,Grn,C
cg14552982,Red,T
cg14556189,Red,T
cg14556618,Grn,C
cg14558138,Red,T
cg14560064,Grn,C
cg14560895,Grn,C
cg14561282,Grn,C
cg14562990,Grn,C
cg14563260,Grn,C
cg14564494,Grn,C
cg14566624,Red,T
cg14567401,Red,T
cg14568338,Grn,C
cg14569415,Grn,C
cg14570389,Red,T
cg14571620,Grn,C
cg14572111,Red,A
cg14572485,Grn,C
cg14576628,Red,T
cg14576681,Grn,C
cg14576824,Red,T
cg14577211,Grn,C
cg14578030,Grn,C
cg14579051,Grn,C
cg14580567,Grn,C
cg14580737,Red,T
cg14580982,Grn,C
cg14585160,Grn,C
cg14586939,Red,T
cg14587868,Red,A
cg14588638,Grn,C
cg14590817,Red,T
cg14592065,Grn,C
cg14592099,Red,T
cg14592406,Grn,C
cg14594876,Red,T
cg14596431,Grn,C
cg14597908,Grn,C
cg14598387,Red,T
cg14600040,Grn,C
cg14600885,Red,A
cg14601284,Grn,C
cg14601560,Grn,C
cg14602164,Grn,C
cg14602578,Red,T
cg14602658,Red,T
cg14603345,Grn,C
cg14603406,Grn,C
cg14605021,Red,A
cg14605134,Grn,C
cg14606768,Red,T
cg14607011,Grn,C
cg14607642,Grn,C
cg14607813,Grn,C
cg14609458,Grn,C
cg14610746,Red,T
cg14611112,Grn,C
cg14611174,Grn,C
cg14613546,Red,T
cg14613832,Grn,C
cg14613972,Grn,C
cg14614211,Grn,C
cg14614901,Grn,C
cg14615807,Red,A
cg14616651,Grn,C
cg14617642,Red,T
cg14618681,Grn,C
cg14620221,Grn,C
cg14623313,Grn,C
cg14623518,Grn,C
cg14623805,Red,T
cg14625604,Grn,C
cg14631703,Grn,C
cg14633527,Red,T
cg14633704,Red,T
cg14634319,Red,T
cg14634336,Grn,C
cg14634738,Grn,C
cg14636377,Grn,C
cg14640481,Red,T
cg14640682,Red,T
cg14642338,Grn,C
cg14642832,Red,T
cg14643520,Grn,C
cg14643978,Red,A
cg14645085,Red,T
cg14645481,Red,T
cg14645650,Grn,C
cg14645972,Red,A
cg14646244,Red,T
cg14647515,Grn,C
cg14651992,Grn,C
cg14652095,Red,T
cg14654385,Grn,C
cg14654731,Grn,C
cg14654875,Red,T
cg14654926,Red,T
cg14657159,Red,T
cg14658285,Grn,C
cg14658362,Grn,C
cg14658900,Red,A
cg14659404,Red,A
cg14659547,Red,T
cg14662172,Grn,C
cg14662379,Grn,C
cg14662756,Grn,C
cg14663065,Red,T
cg14663792,Red,T
cg14665389,Grn,C
cg14666892,Grn,C
cg14667033,Grn,C
cg14667273,Red,T
cg14671453,Red,T
cg14671488,Red,T
cg14672622,Red,T
cg14672680,Grn,C
cg14672994,Grn,C
cg14674582,Grn,C
cg14676817,Grn,C
cg14679202,Red,T
cg14679230,Red,T
cg14679587,Grn,C
cg14681055,Grn,C
cg14681629,Grn,C
cg14681767,Grn,C
cg14683036,Grn,C
cg14685339,Grn,C
cg14686321,Grn,C
cg14688272,Grn,C
cg14688956,Red,T
cg14689355,Grn,C
cg14693893,Red,T
cg14694011,Grn,C
cg14694232,Red,T
cg14694952,Red,T
cg14695751,Grn,C
cg14696348,Grn,C
cg14696396,Grn,C
cg14696820,Grn,C
cg14696870,Red,T
cg14698961,Grn,C
cg14700577,Grn,C
cg14700707,Red,T
cg14700821,Red,T
cg14701410,Red,T
cg14701962,Red,T
cg14702264,Grn,C
cg14704941,Red,T
cg14705927,Red,T
cg14706178,Grn,C
cg14706739,Grn,C
cg14707431,Grn,C
cg14708847,Grn,C
cg14709481,Red,A
cg14709524,Grn,C
cg14710524,Grn,C
cg14711016,Grn,C
cg14711201,Grn,C
cg14711709,Grn,C
cg14712964,Red,T
cg14714578,Grn,C
cg14717170,Grn,C
cg14717946,Red,A
cg14718680,Red,T
cg14719055,Grn,C
cg14719352,Red,A
cg14721213,Grn,C
cg14722162,Red,T
cg14723014,Grn,C
cg14723032,Grn,C
cg14723799,Grn,C
cg14724265,Red,T
cg14724364,Grn,C
cg14724613,Grn,C
cg14726525,Red,T
cg14726637,Grn,C
cg14727512,Red,T
cg14727952,Grn,C
cg14729071,Red,T
cg14732136,Grn,C
cg14732540,Red,T
cg14733672,Grn,C
cg14736210,Red,T
cg14736911,Red,T
cg14737613,Grn,C
cg14737977,Grn,C
cg14738823,Red,T
cg14740251,Red,T
cg14741666,Grn,C
cg14741922,Grn,C
cg14743462,Red,T
cg14743649,Grn,C
cg14747072,Grn,C
cg14747225,Red,T
cg14750190,Grn,C
cg14751914,Grn,C
cg14753432,Red,A
cg14754581,Red,T
cg14755009,Grn,C
cg14755341,Grn,C
cg14755852,Red,T
cg14757296,Grn,C
cg14757492,Grn,C
cg14758413,Red,T
cg14758526,Grn,C
cg14759043,Grn,C
cg14760714,Grn,C
cg14761227,Grn,C
cg14764661,Red,T
cg14766198,Grn,C
cg14766682,Red,A
cg14767877,Grn,C
cg14769265,Grn,C
cg14772955,Grn,C
cg14773259,Grn,C
cg14773282,Grn,C
cg14774175,Grn,C
cg14775560,Grn,C
cg14776416,Grn,C
cg14776962,Grn,C
cg14777972,Red,T
cg14780914,Grn,C
cg14781919,Grn,C
cg14782678,Grn,C
cg14784348,Red,T
cg14784653,Grn,C
cg14784788,Red,T
cg14785449,Grn,C
cg14785479,Red,A
cg14787704,Red,T
cg14789259,Grn,C
cg14789590,Grn,C
cg14789804,Red,T
cg14789928,Grn,C
cg14791831,Red,T
cg14792155,Red,T
cg14792480,Red,T
cg14795305,Red,T
cg14795968,Grn,C
cg14796007,Grn,C
cg14797438,Grn,C
cg14797887,Grn,C
cg14799446,Red,A
cg14800883,Grn,C
cg14801726,Red,T
cg14802310,Grn,C
cg14802951,Red,T
cg14804557,Grn,C
cg14807303,Grn,C
cg14808739,Grn,C
cg14809191,Grn,C
cg14812492,Red,T
cg14813083,Grn,C
cg14813406,Red,T
cg14815778,Grn,C
cg14816013,Red,A
cg14816748,Grn,C
cg14817143,Red,T
cg14817542,Red,A
cg14817848,Grn,C
cg14818279,Red,A
cg14820573,Red,T
cg14820798,Grn,C
cg14821083,Grn,C
cg14822966,Grn,C
cg14823109,Grn,C
cg14823162,Red,T
cg14824983,Grn,C
